review_id,aspect,sentiment_label,sentiment_score
3838,thing,positive,0.8663013
3838,hotel,positive,0.964262
3838,card,positive,0.84824115
3838,location,positive,0.88762486
3838,smell,positive,0.57317024
3838,door,positive,0.886465
3838,room,positive,0.87696475
3838,staff,positive,0.7769903
3838,time,positive,0.8749044
3838,controler,positive,0.94412
3838,training,positive,0.8066357
3839,room,positive,0.9982785
3839,mosque,positive,0.9930964
3840,internet,positive,0.99847466
3840,service,positive,0.9988594
3841,place,positive,0.9980539
3841,staff,positive,0.9982181
3842,location,positive,0.9942788
3842,room,positive,0.9983127
3842,place,positive,0.9985362
3843,facility,positive,0.75187635
3845,bathroom,positive,0.95049417
3845,hour,positive,0.9436088
3845,atmosphere,positive,0.9763031
3845,satay,positive,0.85529166
3845,speaker,positive,0.9288273
3845,lobby,positive,0.94972074
3845,guest,positive,0.9020419
3845,location,positive,0.939836
3845,restaurant,positive,0.93227524
3845,wifi,positive,0.96698505
3845,room,positive,0.93544096
3845,service,positive,0.9657033
3845,place,positive,0.9503194
3845,food,positive,0.90446645
3846,gitubaha,neutral,0.68350095
3846,difference,negative,0.9369689
3847,bobobox,positive,0.9976248
3847,bathroom,positive,0.9983381
3847,boboboxes,positive,0.99160695
3850,room,positive,0.9303915
3850,place,positive,0.99197876
3850,kind,positive,0.9889037
3851,price,positive,0.9957113
3852,price,positive,0.98864335
3853,feature,positive,0.99458367
3853,room,positive,0.99563676
3853,trip,positive,0.9401717
3853,place,positive,0.9971517
3853,pod,positive,0.9983242
3853,price,positive,0.99574393
3855,ini,positive,0.99605393
3855,bathroom,positive,0.7943057
3855,facility,positive,0.9968532
3855,service,positive,0.9975533
3855,pod,positive,0.99823916
3856,journey,positive,0.9855365
3860,place,positive,0.9982596
3860,service,positive,0.9969573
3861,security,positive,0.99613816
3861,helmet,positive,0.9273254
3861,receptionist,positive,0.99645376
3861,wifi,positive,0.9969223
3861,lot,positive,0.99632984
3861,pod,positive,0.98181146
3861,price,positive,0.98507184
3862,thing,positive,0.9874194
3862,place,positive,0.99653614
3862,time,positive,0.98412263
3866,mattress,negative,0.99608433
3866,notch,positive,0.9951368
3866,experience,positive,0.9972133
3867,place,positive,0.99401134
3867,service,positive,0.9975261
3868,location,positive,0.9327512
3868,price,positive,0.96161056
3870,clean,positive,0.9983273
3871,techie,positive,0.99884206
3876,place,positive,0.99799037
3878,quality,positive,0.98428243
3878,rest,positive,0.9801339
3878,salute,positive,0.97463894
3878,place,positive,0.9922008
3878,price,positive,0.9808493
3881,place,positive,0.98919964
3883,room,positive,0.9691282
3883,place,positive,0.99439806
3883,service,positive,0.99528885
3886,atmosphere,positive,0.9976767
3886,facility,negative,0.44555616
3886,price,positive,0.70069796
3886,service,positive,0.9983535
3887,location,positive,0.99691474
3887,place,positive,0.9979717
3889,hour,positive,0.99780864
3889,place,positive,0.99851257
3890,feast,positive,0.98848826
3891,bobobox,positive,0.9780924
3891,hotel,neutral,0.9070614
3891,feature,positive,0.97321904
3892,place,positive,0.9976544
3893,bobobox,positive,0.99833953
3893,concept,positive,0.9986077
3893,mosque,positive,0.9979144
3893,spot,positive,0.9984811
3893,experience,positive,0.9974831
3893,patio,positive,0.99820304
3895,toilet,positive,0.9731618
3895,position,positive,0.8473198
3895,experience,positive,0.98289734
3895,place,positive,0.86861557
3895,drink,positive,0.8601944
3895,stay,positive,0.964899
3897,wkwk,positive,0.99574924
3897,uniform,positive,0.99817467
3897,service,positive,0.9986651
3898,quality,positive,0.9911718
3898,uniqueness,positive,0.98235464
3898,bobobox,positive,0.93871766
3898,perfection,positive,0.96818
3898,paskal,positive,0.992046
3900,protocol,positive,0.998058
3901,board,neutral,0.94899017
3901,staff,positive,0.9945732
3901,area,positive,0.6907869
3902,rest,positive,0.9976405
3903,deal,positive,0.9977362
3903,price,positive,0.99805814
3904,experience,positive,0.9985613
3906,location,positive,0.9675763
3906,position,positive,0.9844455
3906,hotel,positive,0.9943533
3906,food,positive,0.94399756
3907,thing,positive,0.96509904
3907,location,positive,0.97754955
3907,toilet,positive,0.9938577
3907,place,positive,0.99333376
3907,pod,positive,0.8986867
3908,wifi,positive,0.99769324
3909,place,positive,0.9983392
3909,people,positive,0.9984143
3909,area,positive,0.9982786
3910,place,positive,0.99663216
3910,facility,positive,0.99865305
3911,place,positive,0.99830246
3911,trip,positive,0.6387088
3913,lah,positive,0.99535936
3915,place,positive,0.9986111
3916,parking,positive,0.99625266
3916,room,negative,0.9490991
3916,bobobox,positive,0.9895559
3917,service,negative,0.9968996
3918,motorbike,negative,0.96601784
3918,staff,negative,0.98811775
3918,time,negative,0.9482488
3919,concept,positive,0.99576557
3919,area,negative,0.90020597
3919,time,negative,0.4811801
3921,place,negative,0.6271302
3921,pod,negative,0.6453228
3922,thing,negative,0.9587916
3922,speaker,negative,0.99412495
3922,place,positive,0.996644
3923,place,positive,0.9973175
3924,service,positive,0.9921748
3928,mattress,negative,0.8714105
3928,place,positive,0.99571663
3928,staff,positive,0.9909979
3928,facility,positive,0.99407417
3930,location,positive,0.99634856
3931,location,positive,0.984046
3931,room,positive,0.6364956
3931,place,positive,0.9864986
3932,place,positive,0.7895404
3933,place,positive,0.9981797
3934,place,positive,0.9973193
3934,people,positive,0.99756986
3934,facility,positive,0.935323
3936,receptionist,positive,0.9984711
3937,toilet,positive,0.99849963
3937,wifi,positive,0.99824584
3937,water,positive,0.98490494
3937,place,positive,0.99805355
3937,pantry,neutral,0.8881282
3938,place,positive,0.9982327
3940,place,positive,0.9982192
3940,guest,positive,0.99849546
3940,staff,positive,0.99841416
3940,facility,positive,0.9985328
3941,bathroom,positive,0.9653089
3941,hour,positive,0.9859924
3941,office,positive,0.9745926
3941,area,positive,0.9853432
3941,staff,positive,0.99345267
3941,condition,positive,0.9950464
3941,bed,positive,0.9760007
3941,apps,positive,0.96268845
3942,person,positive,0.7708362
3942,concept,positive,0.9718917
3942,mushala,positive,0.899064
3942,room,positive,0.7735423
3942,water,positive,0.818128
3942,time,positive,0.8608283
3942,staff,positive,0.72867113
3942,place,positive,0.929916
3944,location,positive,0.99404114
3945,bathroom,positive,0.6031969
3945,hour,negative,0.93938065
3945,star,negative,0.7871343
3945,people,negative,0.94047445
3945,tip,negative,0.8581499
3945,capsule,negative,0.8817258
3945,room,negative,0.92503536
3945,staff,negative,0.933188
3945,i’sama,negative,0.87348586
3946,price,positive,0.99690825
3946,mode,positive,0.9972007
3946,hotel,positive,0.99838936
3946,facility,positive,0.9981559
3947,perimenter,positive,0.99056774
3947,place,positive,0.99722505
3947,bed,negative,0.83395797
3948,place,positive,0.99857116
3948,facility,positive,0.99575245
3948,accommodation,positive,0.9874676
3949,quality,positive,0.9209004
3949,hotel,positive,0.8652884
3949,job,positive,0.9460996
3949,key,positive,0.8900883
3949,hibernate,positive,0.9250427
3949,area,positive,0.8861807
3949,colour,positive,0.88348174
3949,floor,positive,0.8779376
3949,toilet,positive,0.8868177
3949,conditioning,positive,0.9255423
3949,room,positive,0.89533764
3949,coffee,positive,0.86416626
3949,plug,positive,0.8860028
3949,pod,positive,0.91069484
3949,minute,positive,0.9054638
3950,hotel,positive,0.9986407
3950,restaurant,positive,0.9980805
3950,location,positive,0.9981269
3950,room,positive,0.99829644
3950,dish,positive,0.99529606
3951,room,negative,0.9485427
3951,lady,positive,0.9949905
3951,friend,positive,0.905053
3951,service,positive,0.9962528
3952,access,positive,0.9705433
3954,place,positive,0.99779236
3954,price,positive,0.9906936
3954,facility,positive,0.9972584
3956,office,positive,0.7524139
3956,rental,positive,0.87880653
3956,distance,positive,0.9129039
3956,staying,positive,0.85839856
3956,slipper,positive,0.8044946
3957,stall,positive,0.9101689
3957,room,positive,0.9973731
3957,location,positive,0.9932047
3958,january,neutral,0.54554147
3958,friend,positive,0.7238
3958,toilet,positive,0.9672405
3958,room,positive,0.92877865
3958,time,positive,0.6905011
3958,connection,positive,0.9573326
3959,bumper,negative,0.99755365
3960,stay,positive,0.98068684
3961,tissue,positive,0.374007
3961,person,positive,0.41811234
3961,tightness,positive,0.53231627
3961,phone,positive,0.52144945
3961,smell,negative,0.6067314
3961,toilet,positive,0.5573761
3961,light,positive,0.5631254
3961,room,positive,0.5526642
3961,song,positive,0.55194604
3961,time,positive,0.55703866
3961,price,positive,0.75959605
3962,place,positive,0.99776244
3962,access,positive,0.98969823
3964,tip,positive,0.528161
3964,thing,positive,0.49811742
3964,bottle,neutral,0.47558278
3964,refill,positive,0.4764456
3964,rp50000,neutral,0.5906796
3964,footwear,neutral,0.52478206
3964,lobby,neutral,0.47534212
3964,view,positive,0.68767095
3964,entrance,positive,0.59910476
3964,room,positive,0.6135085
3964,comfort,positive,0.55232304
3964,time,positive,0.48578852
3964,water,positive,0.49606407
3964,breakfast,positive,0.5512292
3964,point,positive,0.5078646
3964,ambasador,positive,0.4830954
3964,pod,positive,0.55463946
3964,stay,positive,0.48161334
3965,foot,negative,0.6513298
3965,ac,negative,0.9634011
3965,design,positive,0.9801815
3965,mattress,negative,0.9769785
3965,pillow,negative,0.7976597
3965,access,positive,0.899589
3965,service,positive,0.962667
3967,complaint,positive,0.99370605
3968,room,positive,0.9985252
3968,water,positive,0.9963063
3969,air,negative,0.74241203
3969,bread,negative,0.59879243
3969,breakfast,neutral,0.7875083
3971,place,positive,0.9974376
3971,breakfast,positive,0.9256679
3972,choice,positive,0.9462798
3972,place,positive,0.9518176
3972,access,positive,0.9956274
3973,house,positive,0.59349936
3973,choice,positive,0.8679388
3973,weekday,negative,0.5738719
3974,bathroom,positive,0.7381457
3974,shower,positive,0.70859456
3974,room,positive,0.77929986
3974,staff,positive,0.72796935
3974,time,positive,0.7412645
3974,access,positive,0.8163155
3974,pod,positive,0.8073759
3975,sleep,positive,0.9984174
3975,service,positive,0.9978332
3978,place,positive,0.99516183
3978,access,positive,0.9703207
3980,one,positive,0.99351853
3980,boboboxes,positive,0.9796866
3980,employee,positive,0.9982718
3981,cleanliness,positive,0.9801941
3981,neighbor,negative,0.98235196
3981,access,negative,0.97540253
3982,experience,positive,0.996947
3983,hotel,positive,0.9874013
3983,facility,positive,0.9980204
3984,service,positive,0.99865305
3985,excelent,positive,0.99771094
3985,facility,positive,0.99853754
3986,space,positive,0.78817976
3986,lift,neutral,0.8486513
3986,bread,neutral,0.9775237
3987,staff,positive,0.99776936
3987,105k,positive,0.98570293
3987,food,positive,0.987543
3988,breakfast,positive,0.99502975
3988,facility,positive,0.9985176
3989,location,positive,0.9909434
3989,mall,neutral,0.8289925
3990,comfort,positive,0.9987633
3990,facility,positive,0.99854255
3991,excelent,positive,0.9981687
3991,facility,positive,0.9986951
3991,toilet,positive,0.99841523
3992,people,negative,0.9533887
3992,space,negative,0.90666014
3992,system,negative,0.9560159
3992,issue,negative,0.9499868
3992,day,negative,0.94877917
3992,toilet,negative,0.9549831
3992,everyones,negative,0.9681691
3992,room,negative,0.84778786
3992,staff,negative,0.92769915
3992,data,negative,0.96258724
3993,excelent,positive,0.99705195
3993,e,positive,0.99692494
3993,service,positive,0.9981768
3994,bathroom,positive,0.99476117
3994,room,positive,0.9951864
3994,price,positive,0.99672806
3994,parking,positive,0.9858445
3995,station,positive,0.98755777
3995,gadget,neutral,0.5137034
3996,room,positive,0.86064243
3996,water,positive,0.9890092
3996,facility,positive,0.98748606
3998,excelent,positive,0.9979018
3998,job,positive,0.9981431
3998,service,positive,0.99800366
4000,bathroom,positive,0.9973508
4000,elevator,positive,0.8981928
4000,view,positive,0.9978174
4000,room,positive,0.9973219
4000,access,positive,0.9965496
4000,place,positive,0.99765104
4001,bathroom,positive,0.9851399
4001,bobobox,positive,0.95775783
4001,toothbrush,positive,0.95599973
4001,location,positive,0.97436756
4001,shape,positive,0.9024916
4001,pillow,positive,0.95977837
4001,employee,positive,0.97174656
4003,excelent,positive,0.9980894
4003,comfort,positive,0.9987093
4003,service,positive,0.99836403
4005,place,positive,0.9980611
4005,service,positive,0.99779165
4006,bathroom,positive,0.9423998
4006,location,positive,0.7567731
4006,room,positive,0.92582613
4006,time,neutral,0.70815945
4006,bed,neutral,0.6071688
4007,excelet,positive,0.9977239
4007,toilet,positive,0.98150223
4008,chill,positive,0.9983896
4008,comfort,positive,0.99850464
4008,facility,positive,0.9988531
4012,transportation,positive,0.9144656
4012,location,positive,0.9888939
4013,fragrance,positive,0.8062089
4013,thing,positive,0.70275384
4013,towel,positive,0.7158962
4013,shower,positive,0.7234062
4013,bank,positive,0.5444732
4013,smell,positive,0.68648475
4013,toilet,positive,0.92869467
4013,room,positive,0.74839646
4013,taste,positive,0.8833023
4013,time,positive,0.5525178
4013,drink,positive,0.6294535
4013,bed,positive,0.633047
4014,nicee,positive,0.99691737
4014,location,positive,0.9980262
4014,staff,positive,0.9987336
4015,location,positive,0.99822646
4015,staff,positive,0.9985959
4016,room,positive,0.9946637
4017,job,positive,0.99843055
4017,service,positive,0.9981371
4018,comfort,positive,0.9980872
4018,service,positive,0.99757737
4018,facility,positive,0.9982766
4019,bathroom,positive,0.9962656
4019,choice,positive,0.98982835
4019,space,positive,0.9587367
4020,place,positive,0.985694
4020,price,positive,0.96251315
4021,service,positive,0.9987698
4021,comfort,positive,0.99862635
4021,facility,positive,0.99852425
4022,facility,positive,0.99596536
4023,hospitality,positive,0.9963786
4024,room,positive,0.99830556
4024,facility,positive,0.99867344
4025,location,neutral,0.53528833
4025,place,positive,0.9893387
4025,floor,neutral,0.85449237
4026,concept,positive,0.9880288
4027,bathroom,neutral,0.6554455
4027,atmosphere,positive,0.9654777
4027,area,positive,0.7367895
4027,building,positive,0.64378196
4027,room,positive,0.7762209
4028,room,positive,0.9978362
4028,thanks,positive,0.99785584
4029,hahah,positive,0.9046026
4029,location,positive,0.99425584
4029,boboboxes,neutral,0.7120041
4030,dancing,positive,0.9975097
4030,staff,positive,0.9984883
4030,service,positive,0.9980652
4031,refill,positive,0.9447807
4031,bed,positive,0.8657976
4031,luggage,positive,0.9268581
4031,toilet,positive,0.9062791
4031,package,positive,0.9218879
4031,water,positive,0.89715487
4031,price,positive,0.9353646
4032,hotel,positive,0.9983992
4032,check,positive,0.99770087
4033,location,positive,0.9987588
4033,check,positive,0.9970702
4034,location,positive,0.99858606
4034,staff,positive,0.9983339
4034,slipper,positive,0.9746969
4035,sleep,positive,0.9986714
4035,awasomr,positive,0.99736625
4036,bathroom,positive,0.98609424
4036,dispenser,positive,0.80923
4036,partner,positive,0.9721523
4036,capsule,positive,0.9861507
4036,smell,positive,0.7493458
4036,experience,positive,0.98632264
4037,hospitality,positive,0.99776876
4038,travel,positive,0.5289788
4038,surroundings,positive,0.99813604
4038,place,positive,0.99685895
4038,transport,neutral,0.9948143
4038,price,positive,0.9960163
4039,bathroom,positive,0.63863677
4039,floor,negative,0.5283934
4039,place,negative,0.6504777
4039,attendant,negative,0.90926677
4040,place,positive,0.97648823
4041,place,positive,0.99824584
4042,service,positive,0.9984445
4042,job,positive,0.99828786
4042,experience,positive,0.9984218
4043,staff,positive,0.99824584
4044,location,positive,0.98975486
4044,smell,negative,0.83863807
4044,mall,positive,0.6626096
4044,water,positive,0.9886177
4044,kitchen,positive,0.7751586
4044,place,positive,0.97789705
4044,transport,positive,0.8991488
4044,food,positive,0.9590423
4045,place,positive,0.99835324
4045,facility,positive,0.99792284
4046,jajaja,positive,0.99765706
4047,location,positive,0.99499375
4049,eveerythinf,positive,0.99637955
4050,environment,positive,0.9984174
4050,staff,positive,0.99827325
4050,facility,neutral,0.7511686
4051,exit,positive,0.98085624
4051,service,positive,0.9986719
4052,parking,positive,0.4857138
4052,time,neutral,0.47167724
4052,access,neutral,0.45329913
4053,floor,neutral,0.9603946
4054,lift,positive,0.8398768
4055,bathroom,positive,0.86859983
4055,access,positive,0.9889902
4055,time,positive,0.98502153
4055,hotel,positive,0.9428737
4056,bathroom,positive,0.99453485
4056,room,positive,0.9932139
4056,staff,positive,0.99799865
4057,temperature,negative,0.7166056
4057,experience,positive,0.8554293
4058,location,positive,0.99764484
4058,experience,positive,0.9913624
4059,air,positive,0.9856997
4059,meter,positive,0.80985373
4059,location,positive,0.9927205
4059,floor,positive,0.9684563
4059,toilet,positive,0.99263257
4059,room,positive,0.98898166
4059,road,positive,0.5856683
4060,experience,positive,0.99734986
4064,foot,negative,0.44014207
4064,flow,neutral,0.45082968
4064,time,neutral,0.42504805
4064,smoking,negative,0.4047229
4064,guest,neutral,0.4724784
4064,smell,neutral,0.39391303
4064,person,neutral,0.40461493
4064,floor,neutral,0.4627703
4064,tumblr,neutral,0.4546295
4064,drink,neutral,0.43851364
4064,enterance,neutral,0.42876518
4064,ladder,neutral,0.50354505
4064,elevator,neutral,0.47834566
4064,shoe,negative,0.4336357
4064,area,neutral,0.4312667
4064,mau,neutral,0.4335822
4064,amenity,neutral,0.41981986
4064,experience,neutral,0.4320437
4064,shampoosoap,neutral,0.49457797
4065,place,positive,0.99736565
4066,time,positive,0.78167784
4067,air,positive,0.98074037
4067,gem,positive,0.9736702
4067,exit,positive,0.92607725
4067,door,positive,0.9356827
4067,staff,positive,0.9824425
4067,night,positive,0.9632032
4067,place,positive,0.9742485
4068,price,positive,0.8429252
4069,book,positive,0.97139364
4069,view,positive,0.9921858
4069,location,positive,0.9839266
4069,floor,positive,0.96401167
4069,access,positive,0.98143584
4069,service,positive,0.9952304
4069,promo,positive,0.9371728
4070,light,positive,0.90437156
4070,location,negative,0.9395035
4070,access,positive,0.876613
4071,place,positive,0.9958538
4073,place,positive,0.99228126
4073,price,positive,0.99234444
4074,location,positive,0.98986316
4074,space,positive,0.9796769
4074,service,positive,0.9974885
4075,bobobox,positive,0.62976265
4075,experience,positive,0.71716106
4077,bathroom,positive,0.99744046
4077,room,negative,0.907358
4077,location,positive,0.9899644
4078,alhamdulillaah,positive,0.5146299
4078,location,positive,0.9963283
4078,shower,positive,0.96048754
4080,bathroom,positive,0.99343634
4080,ambience,positive,0.9887899
4080,hotel,positive,0.9785831
4080,technology,positive,0.985565
4080,shower,positive,0.99064213
4080,bobobox,positive,0.98976505
4080,location,positive,0.9906412
4080,building,positive,0.9841353
4080,frontline,positive,0.99495536
4080,size,positive,0.99043536
4080,time,positive,0.99034905
4080,lift,positive,0.9875516
4080,experience,positive,0.98915905
4080,service,positive,0.9956392
4081,bathroom,positive,0.6873594
4081,cutlery,neutral,0.8688254
4082,area,negative,0.6168541
4082,location,positive,0.7954081
4082,transportation,negative,0.8751883
4082,room,positive,0.82218945
4082,service,positive,0.95358837
4083,area,neutral,0.61420274
4084,location,positive,0.992152
4084,store,positive,0.78643656
4084,facility,positive,0.9968208
4086,location,positive,0.99652797
4087,place,positive,0.9955336
4087,city,positive,0.8619544
4088,transportation,negative,0.9850257
4088,location,positive,0.86945915
4091,location,positive,0.90853775
4091,conditioner,positive,0.70565027
4091,access,neutral,0.5046211
4093,pod,negative,0.91859734
4093,voice,positive,0.51696527
4093,time,positive,0.8144573
4095,atmosphere,positive,0.99826473
4095,technology,positive,0.9969163
4095,location,positive,0.99509925
4095,room,positive,0.99836546
4095,service,positive,0.99856853
4095,place,positive,0.99815255
4096,rest,positive,0.8511307
4096,speed,positive,0.9799253
4096,toilet,neutral,0.9609764
4096,staff,positive,0.9428128
4096,accommodation,positive,0.8250124
4096,internet,positive,0.80761933
4096,code,neutral,0.93416226
4097,pod,positive,0.9932087
4097,time,positive,0.98206145
4097,host,positive,0.99399513
4098,ac,negative,0.97807854
4098,staff,negative,0.9868433
4098,time,negative,0.76243013
4098,facility,positive,0.96317035
4098,pod,negative,0.9721757
4098,food,negative,0.5017662
4101,room,negative,0.9615751
4101,advantage,positive,0.59038717
4102,room,positive,0.97001296
4102,dispenser,positive,0.9731169
4103,floor,positive,0.9516377
4103,toilet,positive,0.99679595
4103,kitchen,positive,0.6266961
4103,water,positive,0.9820258
4103,access,positive,0.9911389
4103,service,positive,0.9974841
4103,food,positive,0.9879787
4104,room,negative,0.4296907
4104,time,negative,0.47635663
4104,skin,negative,0.8198615
4105,bathroom,negative,0.99623245
4105,room,negative,0.9691533
4105,hotel,negative,0.9289036
4107,toiletry,positive,0.64648944
4107,concept,positive,0.60331184
4107,toilet,positive,0.4720596
4107,wifi,positive,0.8906937
4107,traveler,positive,0.75154614
4107,bed,positive,0.6241247
4108,connection,negative,0.9607732
4108,facility,positive,0.97626424
4109,receptionist,positive,0.99858284
4109,calculation,positive,0.9984932
4109,facility,positive,0.9983407
4110,room,negative,0.93252426
4111,place,positive,0.9943667
4112,place,positive,0.9549619
4115,bobobox,positive,0.9973066
4116,place,positive,0.9978644
4116,food,positive,0.98736215
4118,access,negative,0.9968733
4119,price,positive,0.9937503
4120,blanket,positive,0.98917305
4120,area,positive,0.984144
4120,floor,positive,0.9793305
4120,lot,positive,0.98270446
4120,clothes,positive,0.97855663
4120,maker,positive,0.9804608
4120,lift,positive,0.98191226
4120,shop,positive,0.97529024
4120,pod,positive,0.9884139
4120,gallon,positive,0.9781317
4121,place,positive,0.995082
4121,hotel,positive,0.9915916
4122,address,negative,0.99561983
4123,elevator,positive,0.98863864
4123,location,positive,0.98627985
4123,area,positive,0.9654407
4123,accommodation,positive,0.96218765
4123,bed,positive,0.9796235
4124,traveller,positive,0.96820796
4124,pod,positive,0.9972677
4128,area,positive,0.998059
4128,staff,positive,0.99862146
4128,service,positive,0.99820995
4129,location,positive,0.990149
4129,place,positive,0.9988617
4130,staff,positive,0.99885833
4130,area,positive,0.99866915
4131,location,positive,0.99875176
4131,hotel,positive,0.99876815
4132,staff,positive,0.99812204
4132,hotel,positive,0.97788024
4133,kitchen,positive,0.9981002
4134,place,positive,0.99765116
4135,place,positive,0.98388886
4135,service,positive,0.99658257
4136,bathroom,positive,0.76778287
4136,people,positive,0.5766423
4136,location,positive,0.91838884
4136,wifi,positive,0.9390215
4136,lot,positive,0.82413054
4136,room,positive,0.96637005
4136,snack,neutral,0.6083924
4136,one,positive,0.7892139
4136,price,positive,0.92936826
4137,bobopods,negative,0.88877964
4137,floor,negative,0.99572396
4138,place,positive,0.99544525
4140,sleep,positive,0.9986553
4141,room,positive,0.9978084
4141,people,positive,0.99147636
4142,tenant,neutral,0.9205455
4142,location,positive,0.9718276
4142,lady,positive,0.9925073
4142,package,neutral,0.78631747
4142,room,positive,0.83005244
4142,snack,positive,0.9573789
4142,service,neutral,0.7418002
4143,gas,positive,0.9766228
4144,room,positive,0.9967873
4144,access,positive,0.9963982
4145,thing,negative,0.9411317
4145,experience,negative,0.9546272
4145,smile,negative,0.945223
4145,story,negative,0.9413906
4145,reshedule,negative,0.93714404
4145,company,negative,0.96192664
4145,way,negative,0.9404303
4145,room,negative,0.9321103
4145,staff,negative,0.95466447
4145,policy,negative,0.9425811
4145,offer,negative,0.9473013
4145,arrival,negative,0.934865
4145,chatbots,negative,0.95917535
4146,key,positive,0.9728644
4146,tree,positive,0.9959792
4146,room,positive,0.9836806
4146,time,positive,0.97937346
4146,playstore,neutral,0.8048475
4147,breakfast,positive,0.99524575
4148,people,negative,0.5144574
4148,price,positive,0.9087394
4148,area,neutral,0.78391
4149,baby,positive,0.7967566
4149,people,positive,0.837449
4149,souns,positive,0.7696643
4149,room,positive,0.830767
4149,pod,positive,0.8346012
4149,place,positive,0.886705
4149,hope,positive,0.8341044
4149,noise,positive,0.8100539
4149,one,positive,0.84305245
4149,bed,positive,0.79388666
4149,protocol,positive,0.87993366
4151,bathroom,positive,0.64562356
4151,atmosphere,positive,0.9958788
4151,noise,positive,0.979404
4152,lot,positive,0.9948192
4152,room,positive,0.9978344
4152,staff,positive,0.9981516
4153,location,positive,0.9914835
4153,space,positive,0.9695351
4153,food,positive,0.54912555
4154,juanda,positive,0.6338832
4154,location,positive,0.70251405
4154,advantage,positive,0.8373673
4154,stop,positive,0.6123694
4154,landmark,positive,0.6624538
4156,bathroom,negative,0.41577533
4156,thing,positive,0.44319773
4156,blanket,positive,0.57265425
4156,downside,negative,0.7114508
4156,son,positive,0.5482815
4156,carryons,positive,0.7031083
4156,lot,negative,0.64709204
4156,room,positive,0.49497387
4156,neighbor,negative,0.8895142
4156,wkwk,negative,0.5429147
4156,staff,positive,0.8833749
4156,gallon,neutral,0.799573
4158,sleep,positive,0.99863786
4158,facility,positive,0.9983279
4159,taxi,positive,0.9792402
4159,meaning,neutral,0.6047902
4159,durian,neutral,0.9437374
4159,biru,positive,0.96254385
4160,place,positive,0.9941386
4161,group,positive,0.9935934
4161,location,positive,0.9980514
4161,room,positive,0.9780149
4161,service,positive,0.99819833
4161,hostel,positive,0.99769586
4162,transportation,positive,0.99725807
4162,environment,positive,0.9925356
4163,visitor,positive,0.93864936
4163,hour,positive,0.9605082
4163,thing,positive,0.9564343
4163,hotel,positive,0.9860843
4163,bed,positive,0.97050357
4163,area,positive,0.9377016
4163,overtime,positive,0.936651
4163,noise,positive,0.93812263
4163,pod,positive,0.93786764
4163,body,positive,0.9450684
4163,meal,positive,0.8887897
4164,location,neutral,0.5243657
4164,time,positive,0.7730861
4164,price,positive,0.8998836
4164,food,positive,0.99437165
4165,location,positive,0.997778
4165,price,positive,0.9964736
4166,location,positive,0.9960008
4166,toilet,positive,0.99838006
4166,room,positive,0.9969512
4166,service,positive,0.99840194
4166,conditioner,positive,0.96940213
4166,bed,positive,0.99825484
4168,place,positive,0.99627256
4168,price,positive,0.99472964
4169,service,positive,0.9984408
4171,job,positive,0.9974178
4172,value,positive,0.9980051
4173,room,positive,0.9976749
4174,subscription,positive,0.98688936
4174,juanda,positive,0.99177706
4174,tempt,positive,0.993778
4174,space,positive,0.9921556
4174,wartegs,positive,0.9915555
4174,door,positive,0.9912606
4174,lot,positive,0.9917497
4174,service,positive,0.99479634
4174,place,positive,0.99310356
4174,food,positive,0.992295
4176,hour,positive,0.95080864
4176,eve,positive,0.9357943
4176,station,neutral,0.7398641
4176,choice,positive,0.9739396
4176,branch,positive,0.9823068
4176,facility,positive,0.99167645
4176,point,positive,0.9473693
4176,child,positive,0.8573968
4176,service,positive,0.991269
4176,one,positive,0.95555454
4177,management,positive,0.998285
4177,hostel,positive,0.99669445
4178,towel,negative,0.97767776
4178,location,negative,0.9276999
4178,floor,negative,0.99065804
4179,premise,neutral,0.8957936
4179,locationcleanvery,positive,0.9970091
4179,hotelvery,positive,0.99638367
4179,codeotherwise,negative,0.83499044
4182,place,positive,0.9951273
4183,cleanliness,positive,0.99466646
4183,bobobox,positive,0.99443084
4183,hygiene,positive,0.9953121
4183,position,positive,0.9834948
4184,location,positive,0.9926547
4184,floor,positive,0.7327055
4185,acces,positive,0.9976737
4185,room,positive,0.9982829
4185,service,positive,0.9985208
4185,place,neutral,0.76261187
4185,price,positive,0.9953466
4186,need,negative,0.91449434
4186,distance,positive,0.9216886
4186,location,positive,0.8947921
4186,people,negative,0.9901624
4187,bathroom,positive,0.99617887
4187,room,positive,0.9981592
4188,location,positive,0.99056923
4189,location,positive,0.975663
4189,backpacker,positive,0.913422
4190,bobobox,positive,0.998439
4190,shop,positive,0.7309293
4191,place,positive,0.9970668
4191,notch,positive,0.99543697
4191,rest,positive,0.6333632
4192,location,positive,0.998359
4193,bathroom,positive,0.9969693
4193,location,positive,0.99594057
4193,heater,positive,0.7190671
4193,hospitality,positive,0.99799997
4193,service,positive,0.99822015
4193,place,positive,0.99549097
4194,feel,positive,0.99827445
4195,bit,neutral,0.69912106
4195,floor,neutral,0.57707554
4195,room,positive,0.9324799
4195,time,neutral,0.55747104
4195,experience,positive,0.7956621
4196,environment,negative,0.9517563
4196,lobby,positive,0.9973152
4196,hotel,positive,0.99448
4196,layout,positive,0.9970938
4197,location,positive,0.989929
4197,hotel,positive,0.99786645
4198,necessity,neutral,0.6130505
4198,stop,positive,0.80528575
4198,staff,positive,0.9628479
4198,access,positive,0.93869644
