name,star,time,Place Id,review_id,reviews
Bonia,5.0,2023-07-13 00:00:00,25,2513,"the best morning! anginnya sejuk, matahari terik tapi hangat, pemandangan bagus pol, service ramah..  kalian bisa chat and request anything via their app, the cabin doesn’t have access card so you need your phone to unlock the door (via app)  a must visit staycation while ini toba area 🩵"
Lee YH,4.0,2023-07-13 00:00:00,25,2514,"pro: nice scenery and great experience with family  cons: limited food available, nearby cafe only open till 7pm, might need to prepare your own food. hotel have bbq service but quite pricey, breakfast not include. ordered some fried mee taste so so. water heater not really enough as mentioned 15liter. no family room, i rented 2 rooms."
Trip.com Member,5.0,2023-07-13 00:00:00,25,2515,nice place to healing with lake toba view. very recommended place to visit
Crz 13 chanel,4.0,2023-07-13 00:00:00,25,2516,pas mampir kesana kamar full boking jadi terpaksa balik kanan saran boking jauh jauh hari saja
Hussein Zack,5.0,2023-07-13 00:00:00,25,2517,"yang luar biasa. cocok untuk yang butuh ketenangan. kalo bisa pilih cabin nomor 4 atau 7, karena itu menurutku viewnya paling bagus. semoga bisa kesana lagi."
Rodney Mahulette,5.0,2023-07-13 00:00:00,25,2518,ok
Penjelajah Cafe Medan,5.0,2023-07-13 00:00:00,25,2519,mantap kalee
Aditya Rengga,5.0,2023-07-13 00:00:00,25,2520,"a cozy homy and comfort place to visit (especially with family orang friends) enjoying the sunsets, view and barbecues that you can order at the reception center orang just type it ini their mobile app. we had a good experience at the bobocabin rancaupas-bandung, but this place has no words to describe, it’s part of heaven on the world. making sure you’re booking your place before visiting, directly on their app orang use the other travel app.  happy holidays folks follow us on instagram @reggadit for more info about the site."
Farahana harun,5.0,2023-07-13 00:00:00,25,2521,"comfortable hotel with a great view, very friendly and helpful staff!"
ZED dhiz,5.0,2023-07-13 00:00:00,25,2522,tempat sangat baik. tapi terlalu jauh kesana. saran sebelum kesini pergi ke kota prapat untuk membeli kebutuhan seperti air minum dan lain-lain. karena tempat sepi dan susah mencari kebutuhan.  paling berkesan dengan pegawai yang membawakan lampu senter ketika kami sedang makan di luar cabin
Asep Sudrajat,5.0,2023-07-13 00:00:00,25,2523,nice view
Jansen Kusuma,5.0,2023-07-13 00:00:00,25,2524,good and calm places to have a really good rest! very recommended 👍🏻
Kaninchen Boy,5.0,2023-07-13 00:00:00,25,2525,"seru sekali menginap disini suasana nya tenang dengan pemandangan yang masih alam banget  cuaca nya yang sejuk , bersih dari polusi dan pasti nya tidak bisa di dapatkan kalau menginap di kota  menginap di bobocabin seperti lagi berkemah tapi versi modern  keren, kapan-kapan pasti kesini lagi  tapi untuk orang tua dan yang bawa anak-anak di sarankan meminta kamar yang tidak terlalu tinggi di atas"
Ester Lorisa,5.0,2023-07-13 00:00:00,25,2526,place and very good i like
Bonaventura Sinurat,5.0,2023-07-13 00:00:00,25,2527,destinasinya bagus
Michael Sirait,5.0,2023-07-13 00:00:00,25,2528,"the place is nice, the morning is cool and relaxing"
Juni L,4.0,2023-07-13 00:00:00,25,2529,"beautiful location, easy check ini. the hotel offer steamboat and barbeque service, which is nice to have for dinner. lots of photo spot."
dina situmeang,5.0,2023-07-13 00:00:00,25,2530,"yang mau staycation ala milenial, bobocabin signature kaldera pilihan paling pas.  plus ✅ 1. untuk sekelas kabin, bobocabin ini cukup nyaman dan fasilitasnya lengkap. di dalam cabin adh tersedia handuk, slippers, water heater, & fasilitas lainnya layaknya hotel.  2. bedanya, di dalam cabin enggak disediakan tv. tapi jangan kuatir, mereka menyediakan wifi dengan kecepatan tinggi dan bluetooth speaker di dalam cabin sebagai bahan hiburan selama staycation.  3. uniknya lagi, kabin ini merupakan smart cabin. jadi dari kunci pintu sampai pengoperasian cabin dioperasikan melalui smartphone tamu atau b pad yang tersedia dalam kabin.  minus ⛔ 1. lokasi bobocabin yang berada di kawasan kaldera, lumayan jauh dari pusat kota parapat, +/- 20 kamu. jadi untuk agak sulit untuk menjangkau tempat makan. jadi ada baiknya, untuk stock makanan sebelum ke lokasi atau bisa juga pesan makanan dari bobocabin. tapi harga menu makanannya agak overprice menurut aku.  2. karena saat ini belum tersedia type family cabin di bobocabin signature toba, jadi menurut ku kurang recommended buat staycation keluarga yang membawa anak. selain kabin nya yang tergolong kecil, lokasi bobocabin juga jauh dari tempat makan.  untuk dapat harga kabin lebih murah dari aplikasi travel, aku rekomendasikan reservasi melalui aplikasi bobobox. selain lebih murah, aplikasi tersebut juga sering memberikan voucher diskon.  📍bobocabin signature toba, kaldera,  motung, ajibata, sumut 🔖price range rp. 669.0 s/di rp. 850.000  more info, visit ig @dinafujisari"
Trip.com Member,5.0,2023-07-13 00:00:00,25,2531,"fantastic,really enjoy my trip using trip.comif you want to book a trip here,use trip.com"
Yanvierdy Mandhela,5.0,2023-07-13 00:00:00,25,2532,"what an amazing place to spend a night. this cabin has an amazing view exactly from your bed. actually i stayed on cabin 12. it has indeed an amazing view, but i think cabin 1 n 2 have the best view ini here. cmiiw.  the room was great. it has hot water, bluetooth spaeker, electrict kettle and blurred window. lu can control lights and window from tablet orang bobobox app. btw lu have to download the app if lu want to stay here and register. dont worry, the wifi is quite good.  another tips, if lu on a low budget holiday like me, lu can buy instant food and drinks on parapat before lu get here. because, the cabin quite far from convenience store."
wina winky,5.0,2023-07-13 00:00:00,25,2533,"view yang bagus,udara yang sejuk senang banget nginap di bobocabin sama keluarga.. nyaman sekali"
Garasi Suzi Medan,5.0,2023-07-13 00:00:00,25,2534,wisata terindah
Ardhika Simanjuntak,5.0,2023-07-13 00:00:00,25,2535,"view dari kamar nya bagus, bisa order makan untuk bbqan sama keluarga. pelayanan staff nya baik-baik benar-benar  helpful sekali"
RM. Muslim riati,5.0,2023-07-13 00:00:00,25,2536,is the best buat view alam nya pemandangan danau toba
Nella Saraswaty,4.0,2023-07-13 00:00:00,25,2537,what a great place to stay! lokasinya memang cukup jauh dari parapat tapi view penginapannya bagus… disarankan untuk punya kendaraan pribadi.. tapi yang paling juara staff nya sih.. terima kasih bang gunawan yang sudah membantu kami selama stay 5d4n terima kasih juga bang sopan!! kakak receptionistnya pun 💕 …
Wahyu (Tyo),5.0,2023-07-13 00:00:00,25,2538,"start up penginapan yang lagi hits akhirnya ada di sumut, walau bobobox nya belum ada haha, tempatnya keren banget, benar-benar menawarkan camping alam experience berteknologi, enggak nyesal pokoknya wajib dicoba yang mau ala-ala kemping, walau enggak gede tempatnya pas sesuai 2 dewasa dan 1 anak-anak"
Exaudina Berutu,5.0,2023-07-13 00:00:00,25,2539,tempatnya nyaman untuk healing
Surianto Tjung,3.0,2023-07-13 00:00:00,25,2540,"bagus view nya,👍cuaca cukup dingin, suara kicauan burung banyak sekali, untuk paginya,"
Nadya Lilipaly,5.0,2023-07-13 00:00:00,25,2541,"comfort hotel, great view, perfect places for healing with family orang friends. but i think the cabin is lil bit small then my expectations. but still comfort."
Esli Hutagaol,5.0,2023-07-13 00:00:00,25,2542,"kamar dengan nuansa alam, apalagi di pagi hari dipadukan dengan suara burung. alam nya sejuk. suka sekali dengan pelayanannya , bakal balik lagi sih!! dapat kamar no 12 !!"
Armando Bohdan,3.0,2022-07-13 00:00:00,25,2543,"service is excellent, the staffs are friendly and attentive.  this is located on kaldera hill. access is not hard.  room / cabin itself was good and has good features such as hot water, bluetooth speaker, blurred window, electric kettle, etc.. however, di avoid cabin number 6 as it's located behind other cabin, and the view was other cabins and main access way. i was staying on cabin number 6, and this was the only negative experience during my stay. best cabin seemed to be number 7, while number 6 is directly looking at cabin 5 & 7. i can't really enjoy the stunning view from my cabin, but i can instead enjoy viewing (and viewed by) other people, especially who stays on cabin 5. would suggest for the management to avoid selling cabin number 6 due to this negative experience.  food was satisfactory, but nothing special. they offer bbq service for dinner.  overall, it's a nice experience and would stay there again once kaldera is even better, but not ini cabin 6."
Ang Leonard Anthony,5.0,2022-07-13 00:00:00,25,2544,"kamar standar bobocabin dengan king size bed. ada beranda untuk masing-masing kamar dan kamar mandi di dalam. di sini masih disediakan ac karena siang hari lumayan terik.  untuk sarapan, rasanya sangat standar dengan beberapa pilihan menu seperti nasi goreng atau mie gomak.  paling terbaik dari tempat ini adalah viewnya langsung ke danau toba"
Ricky Zulfandi,5.0,2022-07-13 00:00:00,25,2545,"great place to stay, same management with the one ini cikole- bandung, ranca upas and kintamani bali. the view is magnificent. surely will stay back."
Azarya Prakasa,5.0,2024-07-05 00:00:00,27,2546,"perfect location, only 1 hour from bandung to get this beautifull scenery. great service, clean room, good food and coffee"
Ari Ramadhan,5.0,2024-07-05 00:00:00,27,2547,"good service, very clean cabin"
Raidan Alkhalij مطعم ريدان الخليج,5.0,2024-06-28 00:00:00,15,2548,"a beautiful, special and wonderful place"
asyifa lestari,5.0,2024-06-28 00:00:00,15,2549,the best experience ever! walaupun di hutan tapi tetap merasa safe🫶🏻
Brian Andy,5.0,2024-06-28 00:00:00,15,2550,"kamarnya minimalis tapi bagus, stafnya ramah dan sangat membantu jika kita ada kesulitan (saya dipinjemin charger). lokasinya menarik, banyak pepohonan dan dekat sungai, cocok untuk healing. akses petunjuk ke bobocabin yang kurang banyak sehingga agak kesulitan ke lokasi"
arrk fnu,5.0,2024-06-21 00:00:00,15,2551,"for the price is best alternative. super clean individual cabins, with inner toilet. with woods surroundings and camp fire for your option.  located inside grand cempaka resort - ciawi-puncak.  good for relaxing out of cities crowdiness."
Teddy Pangestu,3.0,2024-06-21 00:00:00,15,2552,the main selling point for the tavia is the outdoor bathtub (quite pricey up to 2.5m/night) and nearby river (not very clean from local people dumping their waste on the river). not much nearby activities available.
Ibadurrahman,5.0,2024-06-12 00:00:00,15,2553,"nice place for relax cabinnya ok, bersih, staff ramah, pengalaman baru pokoknya kayak berasa glamping tapi room mevvah dan modern, suasana nya nyaman banget kalo siang enggak panas karena banyak pohon² tinggi jadinya adem, sorenya asik banget buat berendam di hottube sambil ngopi atau minum juice, saat malemnya tenang banget dan jangan takut gelap karena banyak banget lampu²  begitu, apalagi ada sungai kecil dan sungai ciliwungnya jadi relax banget kalo tidur karena ada suara airnya, cocok buat pasangan/honeymoon atau keluarga, mau bawa banyak keluarga juga enak banget karena ada komunal dan fire camp nya bisa buat api unggun, ada musholla dan toilet sharing yang lengkap banget ada water heater dan hairdryernya segala, makanan juga lengkap dan bbq + steamboat nya enak banget karena enggak perlu ribet bawa peralatan karena all ini semua tinggal masak saja sama pasangan hehee ngena banget romantic nya enak,  recommended banget sih menurut gue buat mengajak pasangan atau keluarga 🤩"
mella sary,5.0,2024-06-12 00:00:00,15,2554,"pegawaii ramah asli. terus kamar mandinya bersih,nyamab banget deh"
Krisna E,5.0,2024-06-12 00:00:00,15,2555,"i would sayang the good cabin ini puncak i ever try, nerver try bobocabin before, +good location + quite + high tech place +good for lonely  - the cabin too small"
Plump,3.0,2024-05-13 00:00:00,15,2556,nice area but you can sih loads rubbish otw to the river.
Fikri Ramadan,5.0,2024-05-13 00:00:00,15,2557,"nyaman,bersih, kamar mandi sharingnya oke, pelayanannya baik"
SheIng Tjioe,5.0,2024-05-13 00:00:00,15,2558,best short escape and healing near jakarta
Viuty Tiadita,5.0,2024-04-13 00:00:00,15,2559,"pengalaman menginap suasana alam! pemandangannya bagus, suara air mengalir sungainya terdengar jelas, suasana mirip hutan jadi berasa camping dengan fasilitas. staffnya ramah, teknologi yang digunakan menarik. dimalam hari tidak banyak nyamuk dan tidak terlalu dingin. lokasi mudah dicari dan tidak terlalu jauh dari jalan utama jadi masih bisa pesan go/grabfood. saran: mohon dicek kembali untuk lampu2 yang sudah rusak untuk diganti dan lampunya dipadamkan jam 6 saja, pengalaman saya keluar ke toilet jam 5:30 sudah gelap sekali dan matahari juga belum terbit. overall it's fun, ingin mencoba bobocabin cabang lain lagi!"
Farah,5.0,2024-03-14 00:00:00,15,2560,"di dalam cabin enggak ada nyamuk tapi pas pagi"" keluar banyak banget nyamuk kebunnya jadi kudu prepare bawa obat anti nyamuk"
Raenichka N. A.,5.0,2024-02-13 00:00:00,15,2561,"i’ve visited this place for 1 night with husband and siblings. we’ve tried 2 types of cabins. the standard and the deluxe. we’ve booked through the app, cuz they gave offers… the place was okay, bcs it wasn’t that big/wide. it inside local resort, so people can access by car, and park.  standard cabin : was okay, comfortable, clean, neat. ac was provided, also they gave towel and brushes.  deluxe : was also nice, slightly bigger tahan the standard one, bcs there was personal bathroom which has the wc and the hot water shower.  public bathroom was also neat, comfortable and clean. staff were nice.  for more information we’ll share on youtube."
anastasia hendrayani,5.0,2024-02-13 00:00:00,15,2562,bagus banget ✨
Yogi Prayogo,5.0,2024-02-13 00:00:00,15,2563,"tempatnya tenang dan nyaman karena ada suara sungai.  kamarnya bersih banget, staff juga sangat ramah dan sangat membantu sekali."
Nurmut Efendi,5.0,2024-02-13 00:00:00,15,2564,"enggak menyesal ke bobocabin tavia puncak, pemandangannya bagus, staffnya ramah banget sampai aku dijemput dan dibantu bawain barang-barang pas ujan. cabinnya juga nyaman, view malamnya juga bagus, keluarga aku happy banget bisa staycation disini. suasanya tenang dan nyaman banget. masuknya rada sedikit ke dalam tapi oke banget. 👍👍"
Nurma Ayudyaa,5.0,2024-02-13 00:00:00,15,2565,best experience.. bobocabin suasana bagus banget.. akses gampang dijangkau enggak bikin capek.. tapi sayang kabin no 6 tempatku lampu terasnya lagi konslet kata roomboy disini huhu.. over all good next mau kesini lagi coba yang cabin delux tub
Indra Putra,5.0,2024-02-13 00:00:00,15,2566,"stayed here 12jan24, everything was just as i expected, keep upmthe good work"
Ronpolt Ds,5.0,2024-01-14 00:00:00,15,2567,"bobocabin ini terletak di megamendung, bogor jawa barat. lokasi ini berada di dalam kawasan grand cempaka resort, megamendung bogor. terdapat sepuluh jenis kamar untuk menginap dari kamar standar dan deluxe. lokasi pas dipinggir sungai dan berada dibawah banyak pepohonanan yang rindang sehingga suasana semakin nyaman  dihuni di alam terbuka tetapi kamar modern. tempat bersih dan tertata rapi. untuk harga standard sesuai dengan jenis kamarnya."
YUDHI BILLY,3.0,2024-01-14 00:00:00,15,2568,the location ini grand cempaka resort at ciliwung riverside
yudi setiawan,5.0,2024-01-14 00:00:00,15,2569,"ini adalah cabin ke 4 yang saya datangi setelah cikole, rancaupas, dan pengalengan. masing” lokasi bobocabin punya nilai plus tersendiri karena wilayah yang berbeda, lokasi masuknya agak hidden gem ya. service dan keramahan staff nya tidak diragukan semua well trained dan sangat helpful. sedikit masukan kalau bisa di toilet ditambahkan untuk gantungan baju. selebihnya sudah ok, tetap pertahankan kualitas servicenya dan terimakasih atas birthday treatnya kalian luar biasa 👍"
Titania Dhea R,5.0,2024-01-14 00:00:00,15,2570,"tempatnya agak masuk gang, tapi pas di dalam luas, kayak jadi satu komplek dengan penginapan lain. tanda masuk nya cukup besar tinggal mengikuti arah penunjuk jalan, cuma untuk parkir motor agak lewat jalan kecil tapi nanti parkir dimana saja dan akan dibantu dibawakan motornya oleh petugasnya ke tempat parkir dekat bobocabin nya. suasana, hawanya enak banget tenang dan ada suara air sungai ciliwung yang cukup deras. cocok buat healing.  tidak ada fasilitas tv karena memang di peruntukan yang mau refreshing. fasilitas toilet, mushola sangat bersih namun disayangkan untuk dapur umum nya masih kosong, bahkan untuk refill air tidak ada galon hanya wastafel cuci piring saja. bisa pesan makanan melalui aplikasi bobobox nya mereka. rate harga makanannya standar. enggak usah khawatir karena keluar dari gang sudah langsung ketemu jalan raya puncak dan ada banyak resto makanan disana serta indomaret atau alfa.  aku pesan yang tipe dengan private jacuzzi dan enak banget buat berendam tinggal siapin busa atau sabun mandi sendiri saja. tipe ini ada kamar mandi dalam dan ada air panas juga serta hair dryer."
Sri Muliani,5.0,2023-12-15 00:00:00,15,2571,"pengalaman glamping yang menyenangkan di bobocabin. terima kasih banyak ke kak amel, staff yang bertugas di bobocabin yang sudah went above and beyond dalam membantu kami dan menyediakan kebutuhan kami selama di bobocabin.  lokasi: dekat dengan tol dan resto2 di puncak makanan: cari makan di sekitar gampang, bisa juga pesan bbq dan steamboat di bobocabin, nanti disiapkan peralatan masak dan makannya kabin: bersih, compact tapi lengkap peralatannya fasilitas: sudah oke, tapi semoga kedepannya bisa disediakan microwave dan dispenser. botol air mineral lebih baik ditiadakan dan diganti dengan botol kaca yang bisa diisi ulang di dispenser supaya lebih eco-friendly :)  overall bobocabin tavia sangat recommended buat short gateway ke nuansa alam guys"
Gandarich,4.0,2023-11-15 00:00:00,15,2572,"pertama kali coba bobocabin disini murah karena dapat potongan harga.  1. pole sign terlihat kecil harus pakai google maps. 2. sedikit bingung petunjuk ke bobocabin. karena bawa motor terus parkirannya juga enggak paham harus numpang lewat villa orang wkwk. kalao mobil entah dimana parkirnya. 3. petugas hotelnya ramah, baik dan penjelasan aplikasi cukup baik. 4. dapat kamar dekat dkt resepionis jadi kadang suka diliatin mulu wkwk 5. kamar mandi terlalu minggir jadi agak seram buat yang penakut. 6. suasana tenang, sunyi, tentram, damai 7. toilet ada yang enggak bisa digunakan. 8. bluetooh speaker susah terkoneksi, agak bete"
Rahmat Ulloh,5.0,2023-11-15 00:00:00,15,2573,tempat ternyaman buat menenangkan pikiran
Laila Afifah,5.0,2023-11-15 00:00:00,15,2574,tempat nya asyik dan enak banget buat healing. cocok banget buat yang pengin menyendiri karena benar-benar di tengah hutan. tapi jangan khawatir semua fasilitas nya sudah tersedia disana. untuk makanan juga ada karena kerjasama sama hotel dekat situ. very recomended pokoknya 👍
Muhamad Paridhudin,5.0,2023-11-15 00:00:00,15,2575,sangat bagus dan nyaman
Savina Tunaza,5.0,2023-11-15 00:00:00,15,2576,sangat rekomendasi untuk menginap bersama keluarga👍
Edi Setiadi,5.0,2023-11-15 00:00:00,15,2577,penginapan nuansa glamping yang paling nyaman 🙂
Teguh Aditya,3.0,2023-11-15 00:00:00,15,2578,"dapat kesempatan untuk menginap disini dengan harga promo cuma 300 ribu-an.  ini adalah bobocabin kedua di bogor dan di puncak, yang ini relatif lebih dekat karena masih di daerah cipayung, sementara yang satu lagi di puncak pas.  pro: - relatif lebih dekat dari tol, kalo lagi macet akan berasa banget jarak tempuh dan waktunya antara ke cipayung dan ke puncak pas - ambience oke banget, suasananya tenang, kalau malam saat jam tenang, benaran sunyi. - cuma ada 10 kabin, jadinya relatif tenang enggak banyak orang bolak balik - wifi nya lumayan kencang - kamar mandi bersamanya bersih - staff ramah  cons: - sama seperti yang di puncak pas, lokasinya masuk ke dalam resort lain, masalahnya petunjuknya kurang kelihatan, kecil banget - kunci digital by qr code yang jadi salah satu unggulannya, malahan rusak di cabin yang saya tempatin. dikasih kunci pintu manual, eh enggak bisa dipakai buat ngunci juga, berhubung sudah capek dan malas komplain, alhasil semaleman dan sampai besoknya, pintu cuma ditutup tanpa dikunci / bisa ngunci. mungkin faktor cuma ada 10 kabin juga jadinya merasa relatif aman karena enggak banyak orang. - di dapur umum enggak ada dispenser minum, alhasil harus masak air dari keran sendiri. sementara di kabin basic enggak ada wastafel, alhasil musti ke kamar mandi shared. - tempat tidur keras, ini mungkin relatif, tapi buat saya sih keras - pas check out pagi hari jam 7, check out dari app enggak bisa dilakukan, minimal harus menunggu jam 10.  saran: - mungkin bisa dipertimbangkan amenities, minimal sikat gigi dan pasta gigi, yang bisa diminta by request only. - arah ke sungai dan sekitar sungai apa perlu diberi tanda peringatan keamanan? kebetulan kemarin saat panas jadi arusnya kecil, tapi saat musim hujan tidak mustahil arusnya akan lebih deras."
Toni Sulton,5.0,2023-10-16 00:00:00,15,2579,benar benar didesign untuk bobo cantik dan healing . so. try to sleep well 💤👍
Rinaldi B,4.0,2023-10-16 00:00:00,15,2580,standar bobocabin dan terbaru saat ini
Sherry J,5.0,2023-10-16 00:00:00,15,2581,akses ke tempatnya mudah. staff friendly dan helpful. great place untuk istirahat dan refresh sejenak dari perkotaan. kamar bersih dan nyaman.
PURR STORE INDONESIA,5.0,2023-10-16 00:00:00,15,2582,"nature feel, comfort for family vacation.. love it ❤️"
erry diantoro,5.0,2023-09-16 00:00:00,15,2583,pengalaman berlibur di puncak dengan suasana baru
Professor Jalanan,5.0,2024-07-11 20:00:00,26,2584,quite ambience 😍
Alrbert,5.0,2024-07-10 00:00:00,26,2585,this place its so cute i love it
Lun pu Yi,5.0,2024-07-10 00:00:00,26,2586,"the best hotel, staff are so friendly . if you guys want to stay i guess recommended room number 33 n 31 bobocabin ubud"
Dody Satrianto,5.0,2024-07-10 00:00:00,26,2587,excellent and amazing place to stay and heal
Aulia Ahmad Nabil,5.0,2024-07-09 00:00:00,26,2588,"adem, fasilitas lumayan lah"
Kadek Dwipayana,5.0,2024-07-08 00:00:00,26,2589,"pertamakali mnginap disini pengalaman yang sangat seru,kamar yang sangat bersih dengan fasilitas seperti hotel,staff yang sangat ramah dan asik,suasananya sunyi cocok buat orang yang mencari ketenangan"
Stella Berdan,2.0,2024-07-07 00:00:00,26,2590,"first of all, on the positive side: the staff were very friendly and the place is really nice. you are surrounded by nature, which you can always enjoy through the large window ini the cabin. it was clear to us from the outset that you have to expect insects ini nature - but we had a trail of ants running through the entire cabin, which was still okay for us. however, we woke up ini the middle of the night to noises. when we turned on the light there was a rat next to the air conditioner. this is an absolute no-go. we then asked for another room via chat and luckily we moved at 3am. the new cabin was largely insect-free, but very unclean with hair and garbage.  conclusion: we wouldn't come here again. for the price you can get much better accommodation."
Erlangga F,5.0,2024-07-06 00:00:00,26,2591,"very surprised at first, thought it would be located far but apparently just after tegalalang which is great|booked a family room for 2 nights, great space overall and if you like more nature then choose the one inside the jungle (cabin …"
khalifah ashary f,2.0,2024-06-28 00:00:00,26,2592,"kaca tidak bisa di ubah, tidak dapat menikmati alam. saya dua kali naikan koper dengan ratusan anak tangga. tapi bertemu pegawai resepsionis diam saja dan tidak menyapa atau memberi bantuan. bisa di cek cctv kalau tidak percaya. sangat kecewa dengan pelayanan yang terjadi di kita."
OnAir11241072436,5.0,2024-06-28 00:00:00,26,2593,"pengalaman menginap yang menyenangkan dapat kamar yang bagus walaupun di paling bawah, |karyawan nya cepat tanggap dan ramah ramah. makananya juga enak. semua serba aplikasi dari mulai order makanan, buka pintu, nyalain lampu. recommended asley."
Ween,5.0,2024-06-28 00:00:00,26,2594,"our stay was fantastic as the scenery was beautiful, the room was clean and minimal facilities were provided- breakfast,toothbrush, shower gels, shampoo and bottled water. you also need to download the app to be able to pay and access the room. the only downside was being a distance away from town and upon asking for scooter rentals, only one was willing to accomodate(refer to my other review). you might need to search and ask a few rentals around the area. access to transport via scooter orang private cars enable us to access waterfalls(ulu petanu  & manuaba) nearby as well as the ubud town which is around 15-20minutes away. the staffs of the cabin were very helpful and friendly too. just approach them if you need their help. thank you bobocabin ubud!"
Ni Made Meianti,5.0,2024-06-28 00:00:00,26,2595,"kamar nya bersih, stay bersama keluarga dapat kamar dipaling bawah 29,33,31, staff nya juga ramah , breakfast juga enak ,salut banget"
Riski Putra,5.0,2024-06-28 00:00:00,26,2596,"pengalaman menginap yang menyenangkan, memang terbaik"
Mia Marina,5.0,2024-06-21 00:00:00,26,2597,great place and certainly unique experience to stay inside a hightech cabin. perfect shirtgetaway for us a local.
Haulaam Leung,2.0,2024-06-21 00:00:00,26,2598,"we stayed there for two nights, the room had hairs and dust around, and dead insect bodies were on the wall. there was even an uncleaned dish ini the outdoor ac unit. my legs are full of bites ( not sure is bed bugs orang mosquitoes). the cabin door has a gap even though it is closed but the staff said it is normal. only 2 sockets out of 4 ini the room could be used.it is a waste of the concept if the place is not maintained properly.  however, the whole concept of the cabin is very cool with comfortable atmosphere, wake up with greeneries and the singing of nature!! the sound of nature could be heard ini the cabin, which for us is like a meditation, we fell asleep fast and slept really well except for the itching part. ac and hot water is good as well.  staff are very friendly and responsive, we reflected on the cleanliness issues after we checked ini, and they immediately attended to it, however, it was still not cleaned :( other tahan that, they respond to everything really fast, which makes our experience better.  it is a good place for just a cool experience if you don't mind insects and if you are not too detail-oriented."
Hendra Widiawan,5.0,2024-06-12 00:00:00,26,2599,tempat yang bagus untuk menikmati suasana ketenangan menyatu dengan alam
Maria Nova,5.0,2024-06-12 00:00:00,26,2600,"halo, aku senang banget bisa nginep di bobo cabin. dan hampir semua lokasi bobo cabin sudah pernah kami coba. tapi jujur lokasi kali ini jalan dari lobby menuju kamar sangat jauh. kebetulan kamu ambil 3 kamar bersebelahan. number 30-33, isi bedtub. suasana asri, enak dan semua happy. sampai akhir nya waktu mau cek out, kaki sakit pegal. jalan juga curam terlebih saat hujan. jalan nya licin dan kurang penerangan."
Gus Tek,5.0,2024-06-12 00:00:00,26,2601,tempat nya sejuk dan sunyi cocok buat orang yang ingin ketenangan
yunita dewi,5.0,2024-06-12 00:00:00,26,2602,"menginap 1 malam di tempat ini benar-benar tempat untuk healing. sepi, tenang tanpa tv tapi fasilitas internet nya lancar jaya. kami tinggal di cabin no 28 yang letaknya di bawah. butuh sedikit effort untuk naik turun di tempat ini tapi itung2 olah raga enggak apa-apa lah. dikelilingi area yang hijau bikin mata jadi adem plus suara air dari sungai kecil. pemesanan kamar, akses ke cabin, orderan makanan atau sekedar cek informasi semua lewat aplikasi jadi lebih simple dan modern. fasilitas cabin lengkap dan bersih. orderan makanan juga rasanya oke dengan harga yang relatif terjangkau. untuk menu makan malam enak banget, kami memesan roasted chicken dan capcay. untuk menu breakfast rasanya standard."
Trip.com Member,4.5,2024-06-12 00:00:00,26,2603,it’s good 👍 …
Nok T,5.0,2024-06-12 00:00:00,26,2604,quiet nice place away from the city! beautiful and service was incredible! although the cabin was little small but super clean! staff were thoughtful!
Aldin,5.0,2024-05-13 00:00:00,26,2605,"amazing place with excellent service. the staff responds to chats/orders so fast! super friendly and attentive.  highly recommend the deluxe cabin with hot tub, especially for couples. they even sell the bubble bath soap for 65k."
Camille Bergeron,4.0,2024-05-13 00:00:00,26,2606,"very cute and technologic place, but far from attractions and downtown. you need a scooter/bike orang you need a grab/gojek/taxi. at night, most drivers don't want to bring people around bobocabin since the road is dangerous and dark. ini the morning, it's fine!  the bed was ok but only 1 small bed cover, no other bedsheets so we had to fight for it all night 😅.. also, i hope you don't mind the ants and insects, you're ini the middle of the jungle so there will be insects ini the room, especially ini the bathroom. food was not amazing, it came from the small restaurant ini front. service was great though! ini general, very nice experience, but we were not expecting the taxi struggle."
Abu Ahmed Sulaiman,4.0,2024-05-13 00:00:00,26,2607,"very nice site.  the service staff is very excellent.  breakfast is very modest.  insulation inside the rooms is poor, there are gaps ini the door.  i hope to develop insulation ini the doors, as the surrounding area is a fertile environment for insects and reptiles.  please ada a bidet to the bathrooms."
Chairy Azzadin,5.0,2024-05-13 00:00:00,26,2608,"a new experience glamping (glamour camping) like hotel concept. you could enjoy the jacuzzi ini the night while listening to the tropical island nature. also grilling, definitely worth to visit"
bane N,5.0,2024-05-13 00:00:00,26,2609,beautiful
Dron Vidra,2.0,2024-05-13 00:00:00,26,2610,the place is nice. but after the rain heavy mold smell prevent me to stay there.
Hendrik Augustien,5.0,2024-04-13 00:00:00,26,2611,good place for an adventure vacation
Rizky Setiawan,5.0,2024-04-13 00:00:00,26,2613,"pengalaman pertama ke ubud dan nginep di sini, suasana nya sunyi tenang dan cocok buat pasangan atau keluarga. pelayanan staff nya terbaik & ramah kemudian fasilitas yang di miliki sudah cukup bagus apalagi jika memilih yang ada bathup. kesan nya baik karena breakfast atau sarapan bisa di ganti jam nya menjadi sahur, ada staff yang rela ke kamar jam 3 pagi buat mengantarkan makanan box saat sahur karena sedang di bulan puasa."
Titik riamah,5.0,2024-04-13 00:00:00,26,2614,"benar-benar tempat yang pas buat mengusir kepenatan rutinitas, terutama bagi yang stres sama situasi perkotaan. disini bakal menemukan suasana baru, benar-benar menyatu dengan alam lokasinya di tengah persawahan, begitu buka kaca terasa seperti melihat lukisan yang nyata banget masalah makan,mau order ataupun masak sendiri juga bisa"
