name,star,time,Place Id,review_id,reviews,final_text
DetOl X,5.0,2024-02-13 00:00:00,0,3273,gacha disini wangi.,it like this
Reza Aulia,4.0,2024-02-13 00:00:00,0,3274,"ac nya buat saya pribadi masih kurang dingin walau sudah disetel max, pas tetangga samping & bawah nutup pintu ngagetin banget, pas enak2 tidur jadi kebangun2, ya karena kompromi material ya, mungkin bisa dishare aturan tambahan ke pengunjung yang nginap kalau pas nutup pintu harus yang halus. peredaman ruangannya agak kurang, sisanya top sih, bersih & very good .",the air conditioner for me personally is still not cold even though it is set to max when the next door and downstairs neighbor close the door it is very shocking when they sleep well then they wake up yes because of the material compromise maybe they can share the additional rule to the visitor who are staying if after closing the door they have to fine the damping of the room is a bit low the rest is top clean very good
Felia Nuvria Sari,5.0,2024-02-13 00:00:00,0,3275,"tips : 1. pilih tipe pod yang bawah /earth yang double karena ukuran cukup luas dan enggak harus manjat dulu tiap mau istirahat. 2. meskipun ada selimut, bawa jaket karena di dalem pod yang selalu tertutup dan kontrol ac yang enggak begitu kasih impact. 3. karena barcode enggak bisa di ss dan segala akses harus buka apk, kadang cukup lama saat load prefer foto pakai ponsel lain lalu save galeri. atau segera buka brcode sebelum di depan pintu karena cukup bikin antri yang lain.  honest review:  fasilitas 5/5 setiap pod memberi kesan terbaik dengan fitur canggihnya, toilet selalu bersih meskipun sharing, ada refill air putih juga, mushola lengkap dengan mukena sajadah sarung dan tempat wudhu.  layanan 5/5 staff ramah, sabar, tanggap, dan baik banget helpfully  kenyamanan 4/5 kasur memang lumayan keras tapi so far masih bisa tidur, ac tetap dingin parah meskipun kontrol di atas sudah ditutup ,dan cukup noise antar pod sky dengan earth.",tip 1 choose the bottom pod type earth double because the size is quite spacious and you dont have to climb first every time you want to rest 2 even though there is a blanket bring a jacket because inside the pod it is always closed and the ac control doesnt really give an impact 3 because the barcode cant be s and all access must open the app sometimes it take quite a long time to load prefer taking photo using another cellphone then save the gallery or immediately open the barcode before in front of the door because it make others queue honest review facility 55 each pod give the best impression with it sophisticated feature the toilet is always clean even though it is shared there is also a refill of drinking water a complete prayer room with prayer mat sarong and a place for ablution service 55 staff are friendly patient responsive and very kind helpfully comfort 45 the mattress is quite hard but so far i can still sleep the ac is still very cold even though the control above is closed and there is quite noise between the sky and earth pod
Rhavi HR (Aztharis),5.0,2024-02-13 00:00:00,0,3276,"pelayanan ramah, tempatnya sangat bersih dan rapi, wifi lancar (jika tidak dalam keadaan full booked).  ruangannya cukup kedap suara, tempat parkir luas.",friendly service very clean and tidy place smooth wifi if not fully booked the room is quite soundproof spacious parking area
beruang selalu,4.0,2024-02-13 00:00:00,0,3277,"bobopod alun-alun malang, jawa timur. penginapan dengan konsep kapsul, kamar mandi dan ruangan komunal makan bersama. air panas untuk mandi stabil, kamar mandi bersih dan air galon isi ulang selalu ada. parkiran luas bisa untuk kendaraan roda dua dan empat. untuk penginapannya lantai 2, untuk backpacker dan yang masih kuat naik tangga.",bobopod alunalun malang east java accommodation with capsule concept bathroom and communal dining room stable hot water for bathing clean bathroom and refillable gallon water is always available spacious parking lot for two and four wheeled vehicle for accommodation on the 2nd floor for backpacker and those who are still strong enough to climb stair
Zahra Khairani,5.0,2024-02-13 00:00:00,0,3278,"first impression dan first experience pakai bobobop/bobobox sangat memuaskan! terutana pelayanannya yang sangat membantu dan menjelaskan dengan detail apa yang harus diperhatikan saat di dalam room maupun melakukan apapun tidak perlu menanyakan mengenai peralatan mandi, staff langsung menawari perlu atau tidak diberikan alat mandi (sikat gigi+odol) handukpun sudah tersedia di room untuk fasilitas kamar mandi juga samgat bersih! saya suka, walau kamar mandi umum tapi dijaga dengan baik kebersihannya untuk roomnya pun cantik, bisa mendengar suara sungai maupun suara di hutan untuk membantu tidur lebih nyenyak dan lampu yang bisa diatur warna nya memberikan kesan lebih nyaman di room untuk makan dan minum sangat bagus karena menghadap langsung ke alun-alun malang pengalaman yang menyenangkan dan pasti akan jadi pilihan saya untuk menginap lagi jika ke malang karena tempatnya strategis untuk pergi ke manapun. terima kasih!!",first impression and first experience using bobobopbobobox is very satisfying especially the service is very helpful and explains in detail what to pay attention to when in the room or doing anything no need to ask about toiletry the staff immediately offer whether or not to provide toiletry toothbrush toothpaste towel are also available in the room for bathroom facility are also very clean i like it even though the bathroom is public but it is well maintained for cleanliness for the room is beautiful can hear the sound of the river or the sound of the forest to help sleep better and the light that can be adjusted give a more comfortable impression in the room for eating and drinking is very good because it face directly to the malang square a pleasant experience and will definitely be my choice to stay again if i go to malang because the place is strategic to go anywhere thank you
M Irham Fathoni,5.0,2024-01-14 00:00:00,0,3279,"tempatnya overall oke. parkiran mudah dan cukup luas meskipun peak season. cuman waktu kesana check ini nya sedikit agak lama tapi wajar karena saya berkunjung saat high season. tempatnya sangat bersih dan rapi. nyaman dan hening juga. paling suka dengan kebersihan kamar mandinya. good job. cuman kasurnya agak kurang empuk. tapi overall good experience banget. karena public areanya luas, langsung menghadap alun alun dan cozy banget",the place is overall okay parking is easy and quite spacious even though it peak season only when i went there checking in took a little bit long but it wa reasonable because i visited during high season the place is very clean and tidy comfortable and quiet too i like the cleanliness of the bathroom the most good job only the mattress is a bit le soft but overall a very good experience because the public area is spacious directly facing the town square and very cozy
Maulan Ayu,5.0,2024-01-14 00:00:00,0,3280,"lokasinya berada di tengah kota. tepat di sebelah selatan alun-alun malang. pilihan yang tepat untuk menginap disini karena lokasi berdekatan dengan masjid jami', gramedia, kayutangan, mall olympic garden, balai kota, stasiun kota baru. untuk pelayanan, sangat baik. petugas memberikan pengarahan dengan jelas. untuk kamar, bersih, aman, nyaman. karena, menggunakan sistem qr code pada aplikasi bobobox sih penginap. penggunaan qr code untuk membuka loker penyimpanan sepatu, karena kita harus menggunakan sandal yang sudah disediakan. qr code juga digunakan untuk membuka pintu utama dan membuka pintu pod kamar. saat itu saya memesan double earth, jadi kamar saya ada di bagian bawah. tidak terdengar bising walaupun antar pod sangat dekat. ketika memasuki pod kamar, amaze banget karena teknologi yang digunakan bobobox canggih untuk aku yang pertama kali mencoba kesini. ada tab khusus untuk mengatur penerangan cahaya, pemilihan warna lampu, bisa menyambungkan youtube dengan aplikasi di handphone, free wifi yang kencang banget. betah sih. kamar mandi, bersih dan banyak. tempat buang air dan tempat mandi disendirikan. jadi lebih nyaman. ada free refill air mineral, ada komunal space untuk kita sekedar menikmati lalu lalang orang dan kendaraan, untuk makan juga bisa. disamping bobobox terdapat outlet mixue dan pujasera.",the location is in the middle of the city right next to the south of malang square the right choice to stay here because the location is close to the jami mosque gramedia kayutangan olympic garden mall city hall new city station for service very good the officer provide clear direction for the room clean safe comfortable because using the qr code system on the bobobox application the innkeeper the use of qr code to open the shoe storage locker because we have to use the sandal that have been provided qr code is also used to open the main door and open the pod room door at that time i ordered a double earth so my room wa at the bottom it didnt sound noisy even though the pod were very close when entering the pod room it wa really amazing because the technology used by bobobox wa sophisticated for me who wa trying it for the first time there is a special tab to adjust the lighting choose the color of the light can connect youtube with the application on the cellphone free wifi is very fast feel at home bathroom clean and plenty toilet and bathing place are separated so more comfortable there is free refill of mineral water there is a communal space for u to just enjoy the passing of people and vehicle for eating is also possible beside bobobox there is a mixue outlet and food court
S karin,4.0,2024-01-14 00:00:00,0,3281,"tempatnya bersih, dingin. kamarnya kecil tapi cukup nyaman kalau hanya untuk istirahat. ada communal space untuk yang ingin merokok dan makan. lokasinya cukup strategis. kamar mandinya bersih tapi kadang licin di bagian shower.  di sini memang cocoknya untuk istirahat saja, karena untuk privasi tidak begitu terjaga, bisa mendengar suara dari luar kamar.",the place is clean cool the room is small but comfortable enough if only for resting there is a communal space for those who want to smoke and eat the location is quite strategic the bathroom is clean but sometimes slippery in the shower here is indeed suitable for resting only because privacy is not so well maintained you can hear sound from outside the room
Andry Andry,3.0,2024-01-14 00:00:00,0,3282,bawa 1 tas backpack..mau titip tidak bisa alasan sudah penuh..,bring 1 backpackwant to leave it but cant because it full
Salsabila Al-Qibtya,5.0,2024-01-14 00:00:00,0,3283,"bersih, lokasinya ideal, resepsionisnya ramah sekali. sayang kasurnya agak mendelep di tengah, kemarin saya dapat yang single earth. bintang 4 dulu ya",clean ideal location very friendly receptionist too bad the bed is a bit saggy in the middle yesterday i got a single earth 4 star for now
Nathalie J,4.0,2024-01-14 00:00:00,0,3284,"pelayanan baik, ramah. untuk kamarnya bersih rapi, bonusnya pagi dapat sarapan roti. pemandangan langsung ke alun alun malang",good service friendly for the room is clean and tidy bonus in the morning can get bread for breakfast direct view to malang town square
Saiful Jihad,5.0,2024-01-14 00:00:00,0,3285,kalo kesini bawa selimut soalnya dingin banget kak,bring a blanket if you come here because it very cold
Ardyan Syafaat,5.0,2024-01-14 00:00:00,0,3286,seperti biasa standart bobobox dengan ruang fasilitas yang bersih.. dekat dengan tempat makan. hanya saja space parkir mobil terbatas ya. biaya parkir mobil 5rb flat.,a usual bobobox standard with clean facility room close to the food place only the car parking space is limited car parking fee is 5 thousand flat
Rehan Al-Junayd,5.0,2023-12-15 00:00:00,0,3287,"recommended bagi yang kepepet butuh penginapan, bagus banget toilet bersih nyaman , kamar bersih",recommended for those who are in a pinch and need accommodation very good clean comfortable toilet clean room
eka santhika,4.0,2023-12-15 00:00:00,0,3288,"bersih, nyaman, cuma kasur saja enggak empuk. dan ahirnya menemukan hack biar ac nya enggak dingin banget, puter buletan di bagian atas, hoho, karena acnya memang sedingin ituuh. selimutnya enaak empuk anget. bantal enak juga enggak ketinggian enggak kelembekan. bisa dapat speaker tmbhn buat mendengarkan musik atau menonton dengan menyambung bluetooth ke speaker di pod.  kamar mandi juga salurannya perlu dilakukan sesuatu deh biar enggak bau kecoa. mbak-mbak yang jaga kamu mandi sigap banget bersih2 karena kadang customer suka menyisakan hal-hal mengejutkan di kamu mandi dan toilet.  tempat makan okeh kece, soalnya ada colokan di tiap meja. colokan is lyfe.",clean comfortable only the mattress is not soft and finally found a hack so the ac is not too cold turn the circle on the top hoho because the ac is really that cold the blanket is comfortable soft and warm the pillow is also comfortable not too high not too soft you can get additional speaker to listen to music or watch by connecting bluetooth to the speaker on the pod the bathroom also need to have something done to prevent the smell of cockroach the lady who take care of your shower are very alert in cleaning because sometimes customer like to leave surprising thing in your shower and toilet the place to eat is okay cool because there are socket on each table the socket is lyfe
骑猪的小二胖,4.0,2023-12-15 00:00:00,0,3289,"it's good, but it's troublesome to download the app. everything requires a qr code. the sound insulation is very poor. there are always some who are not good quality.",it good but it troublesome to download the app everything requires a qr code the sound insulation is very poor there are always some who are not good quality
Trip.com Member,5.0,2023-12-15 00:00:00,0,3290,"good hotel, good experience, good service, good price, thankyou",good hotel good experience good service good price thankyou
Pertiwi Sapta,3.0,2023-11-15 00:00:00,0,3291,"berisik sekali, sudah komplain tapi tidak ada tindakan dari penjaga. lagian aneh banget, ada banyak bagian lain yang kosong, tapi saya ditempatkan di daerah yang penuh orang. mungkin ini bisa jadi target penertiban untuk operasi/razia pasangan zina oleh polisi/masyarakat setempat.  sebetulnya jika tanpa pasangan tak bersurat nikah yang nginep disini, tempatnya oke dan bersih.",very noisy already complained but no action from the guard also very strange there are many other empty part but i wa placed in an area full of people maybe this could be a target for control for operationsraids on adulterous couple by the policelocal community actually if there are no unmarried couple staying here the place is okay and clean
Sipi Rili,1.0,2023-11-15 00:00:00,0,3292,"tempatnya bersih sih, tapi pod enggak kedap suara dan banyak yang berisik.",the place is clean but the pod are not soundproof and there is a lot of noise
Yoca Pratama,5.0,2023-10-16 00:00:00,0,3293,"cocok bagi budget traveler. lokasi sangat strategis, dekat dengan toko ice cream dan alun-alun. banyak makanan tersedia di sekitar. free parking. ada communal area yang lengkap dengan fasilitas microwave, peralatan makan, dan air minum gratis. sangat recommended.",suitable for budget traveler very strategic location close to ice cream shop and the town square lot of food available around free parking there is a communal area complete with microwave facility cutlery and free drinking water highly recommended
shendy almira,5.0,2023-10-16 00:00:00,0,3294,"untuk harga yang terjangkau bo bo box pilihan tepat menginap untuk solo traveler. cabin nyaman pencahayaan sound system baik, kamar mandi bersih dan nyaman.",for affordable price bo bo box is the right choice to stay for solo traveler comfortable cabin lighting good sound system clean and comfortable bathroom
Anonim Mous (Scorpion king),5.0,2023-10-16 00:00:00,0,3295,pelayanan bagus. receptionis dan satpamnya ramah dan baik. dibantuin kalau butuh sesuatu. kamar juga enak kayak kandang ayam tapi bintang 5,good service the receptionist and security guard are friendly and kind help if you need something the room is also a good a a chicken coop but 5 star
Léna C.,1.0,2023-10-16 00:00:00,0,3296,"we made the wrong reservation and booked ini another bobobox because the names ini the description are not complete and are confusing, no action from the staff orang refund when we realized our mistake 5 minutes later, they just laughed ! very unpleasant service, and bad experience plus these hotels are very noisy",we made the wrong reservation and booked ini another bobobox because the name ini the description are not complete and are confusing no action from the staff orang refund when we realized our mistake 5 minute later they just laughed very unpleasant service and bad experience plus these hotel are very noisy
Alejandro Sotodosos,1.0,2023-10-16 00:00:00,0,3297,"this hotel name is the same tahan other ini bandung. this is confusing people who booked and then these guys di not refund money. also this is too cold inside the room and doors are making lot of noise, very noisy and clapping doors all night. not easy to sleep.",this hotel name is the same tahan other ini bandung this is confusing people who booked and then these guy di not refund money also this is too cold inside the room and door are making lot of noise very noisy and clapping door all night not easy to sleep
V A,4.0,2023-10-16 00:00:00,0,3299,"lokasi strategis, fasilitas lengkap dan bersih. hanya saja kita perlu bawa hp (untuk scan qr code) kemanapun kita pergi di seluruh fasilitas penginapan (termasuk kalau saat akan ke toilet mengingat tempat ini menggunakan shared bathroom)",strategic location complete and clean facility only we need to bring a cellphone to scan the qr code wherever we go in all the accommodation facility including when going to the toilet considering this place us a shared bathroom
welly padja,4.0,2023-10-16 00:00:00,0,3300,well it isn't ok sounds proof. when i was staying room above me where so noisy.. after midnight and early morning..  but easy check ini / out using mobile phone is a must the bed is comfortable. room's intertaintmet good. toilet are clean they have mushola and public space for chatting and eating. water dispenser easy to find. fd helpful. and overall the experience is 3 out of 5. except the noisy neighbors.,well it isnt ok sound proof when i wa staying room above me where so noisy after midnight and early morning but easy check ini out using mobile phone is a must the bed is comfortable room intertaintmet good toilet are clean they have mushola and public space for chatting and eating water dispenser easy to find fd helpful and overall the experience is 3 out of 5 except the noisy neighbor
Rianthie Hanazk,5.0,2023-10-16 00:00:00,0,3301,i sama completely satisfied with this hotel. surely i'll come back when i sama doing another solo trip.,i sama completely satisfied with this hotel surely ill come back when i sama doing another solo trip
Andinirc,5.0,2023-09-16 00:00:00,0,3302,"tempat strategis, kamar mandi bersih, tempatnya nyaman.",strategic location clean bathroom comfortable place
halim mohamed,5.0,2023-09-16 00:00:00,0,3303,"no comment, everything is the best",no comment everything is the best
Aji Susilo,5.0,2023-09-16 00:00:00,0,3304,"kamar nyaman walau kelihatan sempit tapi cukup kok, sayangnya tidak kedap suara. kamar mandi bersih.",the room is comfortable even though it look narrow but it is sufficient unfortunately it is not soundproof the bathroom is clean
Mozes Setiyono,1.0,2023-09-16 00:00:00,0,3305,"check-ini seharusnya bisa lebih awal karena kasihan orang-orang yang sudah sampai malang pagi hari. orang sudah datang jauh-jauh dan ingin istirahat eh belum bisa masuk kamar. mau titip tas dulu tapi dibilang tidak menerima titipan tas dan tidak bertanggungjawab atas kehilangan barang. kalau mengusir tamu yang belum kembali ke hotel sampai jam 12 siang, langsung gerak cepat.",checkin should be earlier because it a pity for people who have arrived in malang in the morning people have come a long way and want to rest but cant enter the room i wanted to leave my bag first but wa told that they dont accept bag deposit and are not responsible for lost item if you evict guest who havent returned to the hotel by 12 noon act quickly
Vanady Michael,5.0,2023-09-16 00:00:00,0,3306,"bobobox mah pilihan yang enggak pernah salah buat nginep sendirian, worth it banget terus pelayanan nya juga oke, wajib coba apalagi harga juga lumayan bersahabat",bobobox is a choice that is never wrong to stay alone very worth it and the service is also okay must try especially the price is also quite friendly
Agus Winarto,5.0,2023-09-16 00:00:00,0,3307,"mantap,.lokasi strategis,.",steady strategic location
surya hadinata,5.0,2023-09-16 00:00:00,0,3308,"ini merupakan kapsul hotel terbaik menurut pengalaman saya, kamar ada meja, desain bagus dan menarik. fasilitas cukup lengkap dan bersih. lokasi sangat strategis di depan alun alun dan banyak kuliner di area hotel. sangat puas menginap di bobobox malang ini",this is the best capsule hotel in my experience the room have desk the design is nice and attractive the facility are quite complete and clean very strategic location in front of the main square and lot of culinary delight in the hotel area very satisfied staying at this malang bobobox
Martijn Laffort,5.0,2023-08-17 00:00:00,0,3309,"rooms are a bit small but you don't pay a lot for a night. everything is clean and well-organised. you di have to download an app before you can check ini, this is a bit of a hassle but once you have your account it works smooth!",room are a bit small but you dont pay a lot for a night everything is clean and wellorganised you di have to download an app before you can check ini this is a bit of a hassle but once you have your account it work smooth
Taufik Zulhaerin,5.0,2023-08-17 00:00:00,0,3310,mantab murah,awesome cheap
Rianaco,5.0,2023-08-17 00:00:00,0,3311,"bersih, tenang, nyaman, enggak harus *5 ha.ha (itu namaya ngirit).staff juga ramah",clean quiet comfortable doesnt have to be 5 haha thats called saving the staff are also friendly
Donny Sabri Ashari,5.0,2023-08-17 00:00:00,0,3312,"pengalaman pertama nginep di hotel kapsul. walaupun badan saya lebar tapi masuk ke kamar single bed enggak kesusahan kok gaes, hehe. oh iya ada air galon di ruang komunal yang asyik buat makan dan mengobrol ria, tapi waktu itu lagi nugas sih xixixi 😅.  buat tidur nyaman banget dan selama tidur tidak terganggu sama suara dari luar karena kamar kedap suara. tiap di area hotel wajib bawa hp buat scan barcode, mungkin agak ribet karena kalo bawa barang banyak harus buka hp dulu.  buat wcnya tidak tersedia selang bidet, jadi agak kesusahan buat membersihkan area yang tidak terjangkau. tersedia handuk dan sikat gigi buat mandi, awalnya ngira enggak ada air hangat, eh ternyata ada akhirnya sering mandi dan enggak khawatir sama rambut basah karena ada hair dryer.  kapan-kapan kalo ke malang bakal memilih bobobox lagi deh. oh iya dapat voucher bobocabin pas checkout, cuma sayang belum berkesempatan kesana.",first experience staying at a capsule hotel even though my body is wide it not difficult to get into a single bed room hehe oh yes there is a gallon of water in the communal room which is fun for eating and chatting but at that time it still nugas xixixi make you sleep very comfortable and during sleep you are not disturbed by noise from outside because the room is soundproof every time in the hotel area you must bring your phone to scan the barcode it might be a bit complicated because if you bring a lot of stuff you have to open your phone first because the toilet doe not have a bidet hose so it is quite difficult to clean area that are not accessible towel and toothbrush are available for showering at first i thought there wa no hot water but it turned out that there wa eventually showering often and i didnt worry about wet hair because there wa a hair dryer whenever im unlucky ill choose bobobox again oh yes i got a bobocabin voucher at checkout but unfortunately i havent had a chance to go there yet
Muhammad Adrian,5.0,2023-08-17 00:00:00,0,3313,"it's good, you can come here once a month",it good you can come here once a month
Monica Graselia,3.0,2023-08-17 00:00:00,0,3314,"baru pertama kali nginap di bobobox, kamar nya kecil tapi enak juga, saran saya ambil yang diatas, karena kalau yang dibawah, takutnya berisik sama yang diatas dan terdengar jelas tapak kaki orang-orang. kamar mandinya bagus, bersih, dan ada banyak jadi enggak perlu antri. cuma hair dryer nya suka mati baru dipakai beberapa menit. lokasi bagus banget, persis di seberang alun-alun malang di pusat kota, kemana-mana dekat. tempat tidur nyaman juga.  yang saya paling enggak suka disini adalah, berisik. suara orang di luar yang berbicara, berjalan, geret koper, buka-tutup pintu, kedengaran banget, dan suara nya kencang banget. saya enggak bisa tidur disini, karena baru mau tidur selalu saja ada suara, padahal sudah ditulis quiet time, tapi enggak ngaruh tuh sama tamu disana, enggak ada yang negur juga. apalagi buka tutup pintu nya, berisik banget, harusnya sekelas bobobox, pintu nya enggak berisik pas ditutup dan dibuka, ini kencang banget bahkan sudah pelan-pelan, pintunya tetap berisik, brak brak brak brak suaranya kayak dibanting, buset, bagaimana mau tidur. mana 1 ruangan semua kamar kapsul digabung ada 60-an, semua yang buka tutup pintu berisik banget jadinya. harusnya dipisah begitu per kamar kayak hostel lain, jadi enggak terlalu berisik semuanya.",it my first time staying at bobobox the room is small but nice too my advice is to take the one above because if the one below im afraid it a noisy a the one above and you can clearly hear people footstep the bathroom is nice clean and there are many so no need to queue only the hair dryer like to die after using it for a few minute very good location right across malang square in the city center close to everywhere the bed is comfortable too what i dont like here the most is it noisy the voice of people outside talking walking dragging suitcase opening and closing door are very audible and their voice are very loud i cant sleep here because when i want to sleep there is always a sound even though it is written quiet time but it doesnt affect the guest there no one complains either let alone open and close the door it very noisy it should be like a bobobox the door doesnt make noise when it closed and opened it very loud even slowly the door is still noisy brak brak brak brak it sound like it being slammed buset how do you want to sleep where 1 room all the capsule room combined there are 60 everything that open and close the door is very noisy it should be separated per room like other hostel so everything is not too noisy
suhiman al jubaedi,5.0,2023-08-17 00:00:00,0,3315,"tempat nya sangat strategis. di pusat kota, dekat stasiun kota malang, alun2, dan tempat ibadah. kamar dan kamar mandi bersih dan nyaman.",the location is very strategic in the city center near malang city station alun2 and place of worship the room and bathroom are clean and comfortable
Trip.com Member,5.0,2023-08-17 00:00:00,0,3316,good places,good place
zulvi atun nikmah,5.0,2023-07-13 00:00:00,0,3317,"cukup bagus ya ukuran kecil tapi unik dan enggak pengap , semua tersistem dengan baik menggunakan internet off thinks dan barcode . bagi yang mau coba pengalaman kamar iot silakan di coba",quite good yes small size but unique and not stuffy all systematized well using internet off think and barcode for those who want to try the iot room experience please try it
ana rosidatul mualimah,5.0,2023-07-13 00:00:00,0,3318,"lokasi strategis, smpingnya banyak stand makanan sama mixue jadi kalo lagi malas keluar bisa tinggal turun kebwh ☺, kalo mau ke alun"" malang tinggal nyebrang, masjid juga dekat, mau foto ala"" di yogyakarta tinggal jalan kaki juga bisa, pokoknya tmptnya strategis pakai banget 😭. pelayanan disna juga ok, tempat juga bersih,",strategic location next to many food stand with mixue so if youre lazy to go out can just go downstairs if you want to go to the square malang just cross the mosque is also close want to take picture ala in yogyakarta just walk can also anyway the place is very strategic service there is also ok the place is also clean
Diah lilis handayani,5.0,2023-07-13 00:00:00,0,3319,"superrr,keren banget,nyaman,tmpatnya strategis dekat sama alun"",mesjid,cafe,mixue dll.playanannya ramah,tmpatnya wangi,bersih,ada pantri tersendiri buat makan,mushola dan toiletnya bersih ,toiletnya ada hairdryer juga guys 😁.recommended parah 🥰",superrr really cool comfortable strategic location close to the town square mosque cafe mixue etc the service is friendly the place is fragrant clean there is a separate pantry for eating the prayer room and toilet are clean the toilet also ha a hairdryer guy highly recommended
Febi A,5.0,2023-07-13 00:00:00,0,3320,"saya menginap disini hanya 1 malam. mulai dari pelayanan, kebersihan kamar, toilet,  semuanya bagus. lokasi strategis, pas didekat alun-alun malang sama dekat dengan stasiun juga. ada ruang outdoornya, dengan view yang menghadap alun-alun. tersedia banyak tempat duduk, colokan, dan pantry apabila ingin membuat air panas atau membutuhkan piring/gelas.  bobobox cabang malang hanya memiliki 1 lantai, beda dengan yang di yogyakarta yang sptnya saat itu seingat saya ada 3 lantai. tapi its ok, no problem. selain itu, ada fasilitas air minum gratis, tersedia 3 galon yang berada di 3 tempat yang berbeda. kalo menurut saya minusnya menginap di bobobox itu hanya 1 yaitu masalah ac kamar yang terlalu dingin, suhu tidak bisa dinaikkan. apalagi malang dingin, ketambahan sama suhu kamar yang dingin juga. wow, double kill, dingin banget rasanya, terutama saat dini hari menjelang pagi.  but overall is good, worth it. sesuai dengan harganya. ada harga ada rupa. terima kasih bobobox 😃",i stayed here for only 1 night starting from the service room cleanliness toilet everything is good strategic location right near malang square and close to the station too there is an outdoor space with a view facing the square there are many seat plug and a pantry if you want to make hot water or need platesglasses bobobox malang branch only ha 1 floor different from the one in yogyakarta which at that time i remember had 3 floor but it ok no problem in addition there are free drinking water facility 3 gallon are available in 3 different place in my opinion the only minus of staying at bobobox is 1 namely the problem of the room air conditioner being too cold the temperature cannot be increased moreover malang is cold added to the cold room temperature too wow double kill it feel really cold especially in the early hour of the morning but overall is good worth it according to the price there is a price for appearance thank you bobobox
Aditya Nurfarid,4.0,2023-07-13 00:00:00,0,3321,ok,ok
Andrea Risso,4.0,2023-07-13 00:00:00,0,3322,"our first experience ini a capsule hotel, room are nice and good even if the electronic sistem to control light is not working very good, and reception was the most useless reception ever seen, because we ask some information about transport and they respond they dont know nothing.",our first experience ini a capsule hotel room are nice and good even if the electronic sistem to control light is not working very good and reception wa the most useless reception ever seen because we ask some information about transport and they respond they dont know nothing
joe hamson,3.0,2023-07-13 00:00:00,0,3323,"modern concept with an app required to check ini, which was really not what we wanted to di when we arrived at midnight. you have to take your phone everywhere with you for room access. very clean but the rooms were too cold and ac wasn't adjustable. most disappointing was their customer service as we accidently booked 2 nights stay at another bobobox with nearly the same name 'alun alun' and were offered no credit orang refund. not our cup of teh!",modern concept with an app required to check ini which wa really not what we wanted to di when we arrived at midnight you have to take your phone everywhere with you for room access very clean but the room were too cold and ac wasnt adjustable most disappointing wa their customer service a we accidently booked 2 night stay at another bobobox with nearly the same name alun alun and were offered no credit orang refund not our cup of teh
Azlan _,5.0,2023-07-13 00:00:00,0,3324,jaringan bobohox memang mantap dimana2 semoga kedepannya fasilitas bertambah lagi,the bobohox network is indeed solid everywhere hopefully in the future the facility will be increased again
Marcelles Caryabudi ST RFP,5.0,2023-07-13 00:00:00,0,3325,"hotel nya canggih, semua pakai barcode baik simpan sandal (masuk ruang harus ganti sandal hotel), maupun buka kamar semua pakai barcode yang ada di aplikasi bobobox di hp. kamar bersih, nyaman. kamar mandi ada air hangat dan sabun cair juga bersih. ada mushola kekurangan hanya pada sandal hotel yang lepek,susah di pakai",the hotel is sophisticated all use barcodes both storing sandal entering the room must change into hotel sandal and opening the room all use the barcode on the bobobox application on the cellphone the room is clean comfortable the bathroom ha warm water and liquid soap is also clean there is a prayer room the only drawback is that the hotel sandal are limp difficult to use
Maryana Mialik,5.0,2023-07-13 00:00:00,0,3326,"fell ini love with this hostel! better tahan hotels that are several times more expensive. beautiful, clean, technologically advanced. delight! good internet, suitable for remote work",fell ini love with this hostel better tahan hotel that are several time more expensive beautiful clean technologically advanced delight good internet suitable for remote work
my ais,5.0,2023-07-13 00:00:00,0,3327,tempat bagus dengan view dan layanan yang baik. recommended for staycation ini malang,nice place with good view and service recommended for this staycation malang
Fiqri Haikal,5.0,2023-07-13 00:00:00,0,3328,pelayanan nya ramah sekali 😍,the service is very friendly
Unyilbalap 036,5.0,2023-07-13 00:00:00,0,3329,"tempatnya nyaman cocok buat liburan, tempat istirahat ketika perjalanan jauh",the place is comfortable suitable for holiday a place to rest when traveling long distance
Saiful Rizal,5.0,2023-07-13 00:00:00,0,3330,suka karena dekat sama mall sekitar dan view pas depan alun alun malang,i like it because it close to the surrounding mall and the view is right in front of malangs town square
valentin martinez,5.0,2023-07-13 00:00:00,0,3331,"we stayed 4 nights. the hotel is very clean, and very well located. use their app to book and get the best prices.",we stayed 4 night the hotel is very clean and very well located use their app to book and get the best price
Atma Dewita,5.0,2023-07-13 00:00:00,0,3332,"lokasinya di alun alun kota malang, samping kantor pos jadi aksesnya lumayan mudah. enggak jauh juga dari stasiun malang (baru)",the location is in the main square of malang city next to the post office so it quite easy to access not far from malang station new
Andre Nyoto,4.0,2023-07-13 00:00:00,0,3333,pelayanan sangat sopan. kamar sangat bersih. kamar mandi dan toilet juga bersih. hanya aturan quite hours perlu ditegaskan. jam 12 malam masih ada yang berisik.  ac di dalam kamar kurang dingin.,very polite service the room are very clean the bathroom and toilet are also clean only the quite hour rule need to be emphasized at 12 oclock at night there wa still noise the air conditioner in the room is not cold enough
